,sepal_length,sepal_width,petal_length,petal_width
74,0.6745011454696598,-0.36217624558027023,0.3080588538717292,0.1325097321855697
75,0.9168368863569615,-0.1319794793216234,0.3648962807853326,0.26414191647587043
76,1.1591726272442642,-0.592373011838917,0.592245988439745,0.26414191647587043
77,1.0380047568006132,-0.1319794793216234,0.7059208422669513,0.6590384693467729
78,0.18982966369505438,-0.36217624558027023,0.4217337076989356,0.39577410076617114
79,-0.17367394763590013,-1.0527665443562093,-0.14664056143709586,-0.26238682068533314
80,-0.4160096885232028,-1.5131600768735025,0.023871719303713505,-0.13075463639503226
81,-0.4160096885232028,-1.5131600768735025,-0.03296570760988949,-0.26238682068533314
82,-0.05250607719224927,-0.8225697780975626,0.0807091462173165,0.0008775478952684587
83,0.18982966369505438,-0.8225697780975626,0.7627582691805543,0.5274062850564721
84,-0.5371775589668537,-0.1319794793216234,0.4217337076989356,0.39577410076617114
85,0.18982966369505438,0.7888075857129614,0.4217337076989356,0.5274062850564721
86,1.0380047568006132,0.09821728693702217,0.5354085615261419,0.39577410076617114
87,0.5533332750260079,-1.7433568431321491,0.3648962807853326,0.1325097321855697
88,-0.29484181807955195,-0.1319794793216234,0.19438400004452286,0.1325097321855697
89,-0.4160096885232028,-1.2829633106148561,0.13754657313091986,0.1325097321855697
90,-0.4160096885232028,-1.0527665443562093,0.3648962807853326,0.0008775478952684587
91,0.3109975341387043,-0.1319794793216234,0.4785711346125386,0.26414191647587043
92,-0.05250607719224927,-1.0527665443562093,0.13754657313091986,0.0008775478952684587
93,-1.021849040741459,-1.7433568431321491,-0.26031541526430224,-0.26238682068533314
94,-0.29484181807955195,-0.8225697780975626,0.2512214269581262,0.1325097321855697
95,-0.17367394763590013,-0.1319794793216234,0.2512214269581262,0.0008775478952684587
96,-0.17367394763590013,-0.36217624558027023,0.2512214269581262,0.1325097321855697
97,0.4321654045823571,-0.36217624558027023,0.3080588538717292,0.1325097321855697
98,-0.9006811702978081,-1.2829633106148561,-0.43082769600511156,-0.13075463639503226
99,-0.17367394763590013,-0.592373011838917,0.19438400004452286,0.1325097321855697
100,0.5533332750260079,0.5586108194543146,1.2742951114029828,1.7120959436691792
101,-0.05250607719224927,-0.8225697780975626,0.7627582691805543,0.9223028379273743
102,1.5226762385752177,-0.1319794793216234,1.2174576844893799,1.1855672065079765
103,0.5533332750260079,-0.36217624558027023,1.04694540374857,0.7906706536370736
104,0.7956690159133106,-0.1319794793216234,1.1606202575757765,1.317199390798277
105,2.128515590793474,-0.1319794793216234,1.6153196728846015,1.1855672065079765
106,-1.1430169111851098,-1.2829633106148561,0.4217337076989356,0.6590384693467729
107,1.7650119794625194,-0.36217624558027023,1.4448073921437918,0.7906706536370736
108,1.0380047568006132,-1.2829633106148561,1.1606202575757765,0.7906706536370736
109,1.6438441090188696,1.249201118230255,1.3311325383165857,1.7120959436691792
110,0.7956690159133106,0.32841405319566896,0.7627582691805543,1.0539350222176753
111,0.6745011454696598,-0.8225697780975626,0.8764331230077607,0.9223028379273743
112,1.1591726272442642,-0.1319794793216234,0.990107976834967,1.1855672065079765
113,-0.17367394763590013,-1.2829633106148561,0.7059208422669513,1.0539350222176753
114,-0.05250607719224927,-0.592373011838917,0.7627582691805543,1.5804637593788788
115,0.6745011454696598,0.32841405319566896,0.8764331230077607,1.4488315750885776
116,0.7956690159133106,-0.1319794793216234,0.990107976834967,0.7906706536370736
117,2.249683461237125,1.7095946507475461,1.6721570997982051,1.317199390798277
118,2.249683461237125,-1.0527665443562093,1.7858319536254115,1.4488315750885776
119,0.18982966369505438,-1.9735536093907948,0.7059208422669513,0.39577410076617114
120,1.280340497687916,0.32841405319566896,1.1037828306621733,1.4488315750885776
121,-0.29484181807955195,-0.592373011838917,0.6490834153533483,1.0539350222176753
122,2.249683461237125,-0.592373011838917,1.6721570997982051,1.0539350222176753
123,0.5533332750260079,-0.8225697780975626,0.6490834153533483,0.7906706536370736
124,1.0380047568006132,0.5586108194543146,1.1037828306621733,1.1855672065079765
125,1.6438441090188696,0.32841405319566896,1.2742951114029828,0.7906706536370736
126,0.4321654045823571,-0.592373011838917,0.592245988439745,0.7906706536370736
127,0.3109975341387043,-0.1319794793216234,0.6490834153533483,0.7906706536370736
128,0.6745011454696598,-0.592373011838917,1.04694540374857,1.1855672065079765
129,1.6438441090188696,-0.1319794793216234,1.1606202575757765,0.5274062850564721
130,1.8861798499061722,-0.592373011838917,1.3311325383165857,0.9223028379273743
131,2.4920192021244287,1.7095946507475461,1.5016448190573954,1.0539350222176753
132,0.6745011454696598,-0.592373011838917,1.04694540374857,1.317199390798277
133,0.5533332750260079,-0.592373011838917,0.7627582691805543,0.39577410076617114
134,0.3109975341387043,-1.0527665443562093,1.04694540374857,0.26414191647587043
135,2.249683461237125,-0.1319794793216234,1.3311325383165857,1.4488315750885776
136,0.5533332750260079,0.7888075857129614,1.04694540374857,1.5804637593788788
137,0.6745011454696598,0.09821728693702217,0.990107976834967,0.7906706536370736
138,0.18982966369505438,-0.1319794793216234,0.592245988439745,0.7906706536370736
139,1.280340497687916,0.09821728693702217,0.933270549921364,1.1855672065079765
140,1.0380047568006132,0.09821728693702217,1.04694540374857,1.5804637593788788
141,1.280340497687916,0.09821728693702217,0.7627582691805543,1.4488315750885776
142,-0.05250607719224927,-0.8225697780975626,0.7627582691805543,0.9223028379273743
143,1.1591726272442642,0.32841405319566896,1.2174576844893799,1.4488315750885776
144,1.0380047568006132,0.5586108194543146,1.1037828306621733,1.7120959436691792
145,1.0380047568006132,-0.1319794793216234,0.8195956960941577,1.4488315750885776
146,0.5533332750260079,-1.2829633106148561,0.7059208422669513,0.9223028379273743
147,0.7956690159133106,-0.1319794793216234,0.8195956960941577,1.0539350222176753
148,0.4321654045823571,0.7888075857129614,0.933270549921364,1.4488315750885776
149,0.06866179325140352,-0.1319794793216234,0.7627582691805543,0.7906706536370736
